label,epoch,node,alloc_m,requested_m,used_m,free_m,pods
periodic_nimbus,1784280881.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,45,14695,7
periodic_nimbus,1784280883.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,98,14985,7
periodic_nimbus,1784280883.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,643,14885,9
periodic_nimbus,1784280883.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,45,14695,7
periodic_nimbus,1784280885.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,98,14985,7
periodic_nimbus,1784280885.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,643,14885,9
periodic_nimbus,1784280885.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,45,14695,7
periodic_nimbus,1784280887.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,98,14985,7
periodic_nimbus,1784280887.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,643,14885,9
periodic_nimbus,1784280887.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,45,14695,7
periodic_nimbus,1784280889.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,1015,93,14985,7
periodic_nimbus,1784280889.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
periodic_nimbus,1784280889.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280891.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,15,93,15985,6
periodic_nimbus,1784280891.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
periodic_nimbus,1784280891.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280893.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,15,93,15985,6
periodic_nimbus,1784280893.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
periodic_nimbus,1784280893.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280895.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,93,15023,7
periodic_nimbus,1784280895.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
periodic_nimbus,1784280895.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280897.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,93,15023,7
periodic_nimbus,1784280897.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
periodic_nimbus,1784280897.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280899.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,93,15023,7
periodic_nimbus,1784280899.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
periodic_nimbus,1784280899.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280901.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,93,15023,7
periodic_nimbus,1784280901.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
periodic_nimbus,1784280901.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-x67l2,16000,1305,747,14695,7
periodic_nimbus,1784280903.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-6fl7s,16000,977,93,15023,7
periodic_nimbus,1784280903.322,anhnt550-k8s-knative-em4nvn2znek4-default-worker-6stg6-7r2pm,16000,1115,62,14885,9
